screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir,ze/zem
JLStateofNature,John Locke,,"Father of Liberalism

Live free or die.

Kyle Rittenhouse is innocent.","@leftist_himbo Bro, why'd you delete the pole? That's weird.",no,no,no,no,no,no,
leftist_himbo,🇧🇴Leftist Himbo ☭ 🇦🇲,"Austin, TX","Your local Marxist Himbo ☭ | he/him | 🤙🏽 Bolivian, Lebanese, Armenian. | Anti-Imperialist, Anti-Fascist | 18+ 🔞",Kyle’s parents should be charged with reckless endangerment of a minor for driving their kid across state lines with a rifle to a protest,yes,no,no,no,no,no,
isaurarenwrites,isaura,northern california,(they/them) made @perhappened | wrote INTERLUCENT (2020) & NO HEROES (11.11.21) | designs @wrongdoingmag & @vonaegirlit | reads for many | very gay & very tired,i'm platonically attracted to himbos. if you're a himbo pls just be my friend (thembos work too),no,no,yes,no,no,no,
aramnotagoat,𝒂𝒓𝒂𝒎,"Brooklyn, NY",do not perceive me pls (he/him),@himbo_anonymous I just went by my friends and which signs I know the least,yes,no,no,no,no,no,
thisyearsgurl,annie,nueva york,bildungsroman // @waifposting,@tequilatempura thank you so much himbo slice,no,no,no,no,no,no,
leftist_himbo,🇧🇴Leftist Himbo ☭ 🇦🇲,"Austin, TX","Your local Marxist Himbo ☭ | he/him | 🤙🏽 Bolivian, Lebanese, Armenian. | Anti-Imperialist, Anti-Fascist | 18+ 🔞","RT @owoist: children cannot be defenders, jury or executioners. they should not have access to firearms. they should not be DRIVEN to a PRO…",yes,no,no,no,no,no,
himbo_anonymous,Himberly Anonymous,My Mind,| He/Him | 24 | Pisces | Here to ask questions nobody asked for |,@aramnotagoat The weird part is I love Geminis I just had a hard time with that quiz. The first time I took it like… https://t.co/yZ2EW7YaDC,yes,no,no,no,no,no,
aramnotagoat,𝒂𝒓𝒂𝒎,"Brooklyn, NY",do not perceive me pls (he/him),"@himbo_anonymous damn putting me way down low with my sun sign, but my rising at the top iktr",yes,no,no,no,no,no,
TWDNFF,hailey :),crying in the shower,matt 🤍 ~ she//her//minor ☾♫シ♡︎࿐•*⁀➷,RT @confusedtotem: I mean look at this himbo https://t.co/lpdgkqrZLS,no,yes,no,no,no,no,
himbo_lover69,🌶dimi | BLM🌶,dmitri. 22. spa/eng. bi/NB,i'm Dmitri/Dimi! workin on a story of my own called IRREALIS. any pronouns! commissions open!,RT @highozt: This was at the 100 gecs show 😭 https://t.co/3Cf1HPXEaY,no,no,no,no,no,no,
SimpSunshine,🔞Sunny🔞 —COMMS OPEN‼️,,☀️Sunny☀️ 26-He/Him/His☀️Fan Artist — No age in bio will get you blocked! Antis DNI https://t.co/Z9obhdeiqv,"@SpicyFyuu No but you’re 1000% NOT wrong. The man fucking ADORES her but, he’s also an absolute himbo.",yes,no,no,no,no,no,
hambinoswhore,heinz,19 she/her ,a whore for one (1) taylor hickson 🧍🏽‍♀️ fan account,@delucashalifoe because i never check whose tagged 🚶🏽‍♀️unless i tag them myself and ik for a fact i didn’t tag himbo so,no,yes,no,no,no,no,
himbo_lover69,🌶dimi | BLM🌶,dmitri. 22. spa/eng. bi/NB,i'm Dmitri/Dimi! workin on a story of my own called IRREALIS. any pronouns! commissions open!,"RT @PaulTassi: Fashion is subjective and if you don’t like the winners, do not roast them or the judges 

If you want to be the sole arbite…",no,no,no,no,no,no,
himbo_anonymous,Himberly Anonymous,My Mind,| He/Him | 24 | Pisces | Here to ask questions nobody asked for |,And I’d do it again. https://t.co/T3UFQNSZMH,yes,no,no,no,no,no,
Nefepants,NEF!🍷,The Boogie Down Bronx 🏙️,"🔮 fantasy OC artist, kemetic witch, & black/trans-positive smut peddler • 28 • all pronouns • 🔞 NO minors, bigots or weirdos! 🔞",RT @Nefepants: Working on a YCH for all you himbo/thembo lovers out there  👀 https://t.co/iqPYlk321S,no,no,no,no,no,no,
himbo_lover69,🌶dimi | BLM🌶,dmitri. 22. spa/eng. bi/NB,i'm Dmitri/Dimi! workin on a story of my own called IRREALIS. any pronouns! commissions open!,RT @GriffinWB: If the reaction to these spotlights continues to be toxic and negative while putting down others’ creations we’ll stop doing…,no,no,no,no,no,no,
leftist_himbo,🇧🇴Leftist Himbo ☭ 🇦🇲,"Austin, TX","Your local Marxist Himbo ☭ | he/him | 🤙🏽 Bolivian, Lebanese, Armenian. | Anti-Imperialist, Anti-Fascist | 18+ 🔞",@AdoreAndromeda That’s a really good one too!! “Everything sex should be and more” was my runner up,yes,no,no,no,no,no,
himbo_lover69,🌶dimi | BLM🌶,dmitri. 22. spa/eng. bi/NB,i'm Dmitri/Dimi! workin on a story of my own called IRREALIS. any pronouns! commissions open!,RT @TrueAnonPod: If you watched your friends die at the Travis Scott concert you get one free month of @betterhelp https://t.co/AbF8Q8rz7V,no,no,no,no,no,no,
AdoreAndromeda,🥧 FERAL PIE 🥧 🏳️‍⚧️(he/they),,"amateur birder 🐦
✨18+ONLY MDNI✨25✨ this is politics now, for slutty follow @aphrodisiacandi ✨ 
racists, TERFs & company fuck off

@fernpickles is my wife💕","@leftist_himbo It's sweet tho!! I think mine would be ""this is even better than in my imagination"" I was like  aw that's cute",no,no,no,no,no,no,
goblinprophet,Local Forest Goblin 🔮🌒,,"Queer anarchist witch with a love of horror 🔮 Dispenser of ominous phrases 🔮 Well secluded, I see all 🔮
Ze/zir, she/her 🔮 (avatar: cath_leaf)","RT @depthsofallison: Stephen Sommers creating The Mummy (1999) AND Van Helsing (2004), two of the best LGBT+ movies with himbo leading men,…",no,yes,no,no,no,,yes
JLStateofNature,John Locke,,"Father of Liberalism

Live free or die.

Kyle Rittenhouse is innocent.",@leftist_himbo Kyle Rittenhouse is innocent. Stay mad.,no,no,no,no,no,no,
velvetqueencos,velvet,She/her,I’m that one toy Bonnie and Monika cosplayer on TikTok|| 17,RT @confusedtotem: I mean look at this himbo https://t.co/lpdgkqrZLS,no,yes,no,no,no,no,
hopewdz,saf,Abu Dhabi,BTS | WOODZ | 160325,my cute work colleague that i have a tiny 🤏 crush on gives off himbo vibes i don't know what to do with this inform… https://t.co/Hdq1T0fW9W,no,no,no,no,no,no,
lonewolflocke,Locke 🐺🌒 | Werewolf EN VTuber,"Earth, if not between realms","30 | they/them | 🏳️‍🌈🏳️‍⚧️

2d: @minastarlia_art Rig: @SeiikiK
I: @Its_Bruce_Baby
🎨: #LockeArt 🎥: #LockeLive
👑: https://t.co/dz1rFWftc0",it's big himbo hours,no,no,yes,no,no,no,
xtinasarrival,Jam,Brazil,One hyperfixation at time. She/her,"@suzyssance I like Timmy, but Eugene is a himbo, we need a hotter actor. And no shade to that girl, but I don’t know her",no,yes,no,no,no,no,
FighterShowho,wolo x sholo🦋,Mediterranean,multi + mx + wonho + jojo || I love @rociogansey || fanacc. they/them,this himbo ??? https://t.co/Ybs7eeyqKF https://t.co/VEQVy40Qe2,no,no,yes,no,no,no,
valerieeecp__,Val 🌙,She/her,all black lives matter | 🇲🇽🇸🇻,My favorite himbo!! https://t.co/IJpM53xIIc,no,yes,no,no,no,no,
AbsolumArt,Absolum,Yucatán (México 🇲🇽 ),"Illustrator and concept artist, Main Illustrator on @markarotGC 's #BlazingStrike. Speaks :🇪🇸🇬🇧 Commissions : closed",@himbo_anonymous You are only trying to be nice ! “Starts drama” https://t.co/N43IfVLBZp,no,no,no,no,no,no,
starvingcunt,bri ♱,20 she them cis omnisexual  ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀ ⠀⠀ ⠀ ed autistic bpd sh gore ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀ ⠀⠀⠀ proana + fatphobic ,"for the quest of holy copulation, the end result? self immolation . . . ༒",the first ever himbo i ever loved &lt;333 https://t.co/voBOCYNjTl,no,yes,no,no,no,no,
0_0soob,lyss lover ST4,"she / he / eros | 그래도 좋데 심장이 말해 이대로 망해버릴 세상 기대 하나 없던 내게 셈으론 구할 수 없는 답들을 가르쳐준 너 차가운 심장 위의 Price tag 낯선 온기로 떼어낸 너라는 존재는 내게 있어, You’re not for sale",zo = jeongin’s gf,kind of a himbo https://t.co/Rg2eauSxU3,yes,yes,no,no,no,no,
bierotica,"p⁷, romance books lover💜",India,"peddles erotica and romance, 22, she/her, best friends to lovers hopeful, occasional nsfw so 18+ pls",RT @SonoraReyes: Would anyone wanna read a mystery novel where the main character is a himbo who totally misinterprets every single clue bu…,no,yes,no,no,no,no,
alwayscoffee,Ali Trotta,Somewhere near the coffee pot.,"Writer, poet (4-time Rhysling Award nominee),editor, fairy godmother,nerd,wielder of sarcasm, coffee vampire. Supergirl meets Buffy meets Gilmore Girls. she/her",He’s such a himbo. https://t.co/hOiA3fYmdF,no,yes,no,no,no,no,
lamiaiscryingok,lamia !! semi ia,they/them | ,if i ever want to kiss mihoyo again show me my artifact drop tweets i never want to kiss mihoyo again | asia server ar55 | ifb !! |,"guys think about it. this friday, we’ll finally find out what itto’s like during the livestream. we’ll finally see… https://t.co/42s67ScYgN",no,no,yes,no,no,no,
himbo_anonymous,Himberly Anonymous,My Mind,| He/Him | 24 | Pisces | Here to ask questions nobody asked for |,@AbsolumArt It’s hard to place when I love them all,yes,no,no,no,no,no,
CLAficionado,Ali Williams,"Brighton, England","Romance author, editor, academic. Writer of sexy paranormal and kinky erotic romance. PhD research exploring how romance novels can be feminist. She/her. Bi.",Can I just say that I have seen the first draft of the tinsel shibari himbo librarian Christmas short that will be… https://t.co/bWFXRu2oNc,no,yes,no,no,no,no,
AbsolumArt,Absolum,Yucatán (México 🇲🇽 ),"Illustrator and concept artist, Main Illustrator on @markarotGC 's #BlazingStrike. Speaks :🇪🇸🇬🇧 Commissions : closed","@himbo_anonymous “Cries in Sagittarius”
I guess I never had a chance",no,no,no,no,no,no,
RedR3dWine,luca 🌛🌌,lenape land NYC // Perú,"no illusions, or becoming disillusioned I culture & performance theorist 😤✨💕 | hedonic rev left organizer I pretty pet | habla 🇵🇪| they/he","@tired_himbo MUAJAJAJAJA, if we all do our hot hot part we'll be a nation of happy phd bimbos yet! just you wait!!",yes,no,yes,no,no,no,
gweeen_tea,gwen,Missouri,"She/Her | 22 | Streamer | Bi | mai waif @kipling1969 | Avi: @f3izhi
My friendship with Canada has ended. US is now my best friend.",RT @gweeen_tea: @LilithLovett Me reading this tweet and my physical need for fat himbo dick being removed from my body. https://t.co/9VbjpZ…,no,yes,no,no,no,no,
leftist_himbo,🇧🇴Leftist Himbo ☭ 🇦🇲,"Austin, TX","Your local Marxist Himbo ☭ | he/him | 🤙🏽 Bolivian, Lebanese, Armenian. | Anti-Imperialist, Anti-Fascist | 18+ 🔞","I’m so burnt out bro, I just wanna curl up into a ball all day but I gotta survive and shit",yes,no,no,no,no,no,
Himbo_Haru,Hatsuharu,20ooc. multi. #wucas,Tell me your desires and I'll bring 'em all to life. HE/THEY. { Vex; 11/11/20 },I'm gonna have to clear my browser history after this one. https://t.co/buunOTiVRq,yes,no,yes,no,no,no,
SparkytheAuthor,Rachael Sparks,"Asheville, NC","author of Resistant. promask and provaxx and proprologues. she/her.

VERY pro possums.","@SonoraReyes Sorry if this was already mentioned, can Himbo have a Mycroft or Watson She-Ra who helps close the cas… https://t.co/Qd6DLcawM8",no,yes,no,no,no,no,
ItsAsia200,It's Asia,,"Your not so Asian Asia.
Future Neonatal Nurse Practitioner 👩🏾‍⚕️🇱🇷","RT @quinnsjcmes: @crueldynastyy @spidhrboyyy he played danny wheeler on baby daddy, his character was the classic himbo, one of the most pe…",no,no,no,no,no,no,
Himbo_Haru,Hatsuharu,20ooc. multi. #wucas,Tell me your desires and I'll bring 'em all to life. HE/THEY. { Vex; 11/11/20 },Sometimes autocorrect is a good thing. https://t.co/3NrMAMJ8wy,yes,no,yes,no,no,no,
Joshua_Malone,Joshua Malone,"Orlando, FL","Actor. Writer. Director. Artist. 
(They/Them)
#𝕁𝕦𝕣𝕒𝕤𝕤𝕚𝕔𝕎𝕠𝕣𝕝𝕕 #𝕁𝕦𝕣𝕒𝕤𝕤𝕚𝕔ℙ𝕒𝕣𝕜  #Paleontology #𝕳𝖔𝖗𝖗𝖔𝖗 #Art #Writing #Theatre #Film","RT @depthsofallison: Stephen Sommers creating The Mummy (1999) AND Van Helsing (2004), two of the best LGBT+ movies with himbo leading men,…",no,no,yes,no,no,no,
himbo_anonymous,Himberly Anonymous,My Mind,| He/Him | 24 | Pisces | Here to ask questions nobody asked for |,I’m a water sign through and through 😅 https://t.co/Hw0FGnDYem https://t.co/UlXRY1ac39,yes,no,no,no,no,no,
thegayspacemom,ames | baby tuvok,Mtn dew awards,26. queer teacher tweeting about the 23 year long slow burn between two senior citizen cops for the next 5 years (accidentally),someone help this himbo find a better place to sleep https://t.co/nlmijfdp3W,no,no,no,no,no,no,
andreathebabee,ändrea thee money maker 💰,htx 🚩,|| happy black person ✊🏾|| ✨working on a better me ✨|| “time is an illusion and so is death”🔮 ||,I will give this himbo so many hugs 🥺 https://t.co/JxVE59k18b,no,no,no,no,no,no,
ickydolly,sabrina ʚ♡⃛ɞ,sabrina ! ♡ vex 1120♡︎1201 kuromi ♡                                                          ☹︎ 25 ooc.  she/her.  multi.  bi.  mdni. ,⠀,@Himbo_Haru emmett is one of the best characters in the entire franchise. literally everyone loves him. best himbo.,no,yes,no,no,no,no,
jamesster445,James,,"Just a 30 something year old who likes Video games, TV, and dogs   Switch FC- SW-3671-1526-4320 PSN- Jamesster445","@kellyykao Congrats, Have fun with the himbo Superman",no,no,no,no,no,no,
FavorateGP,🔫SPLATOON 3 HYPE🦑 CyanCelestial,"#BLM, #StopAAPIHate","17 NOW WHAT | He/it, Gay, ENG & ESP | Amateur digital art and video games, frequent RTs | SPOOKY SCARY PFP BY @TRASHYMEOWIE",@UndyingJose you did say I was becoming a himbo after all,yes,no,no,yes,no,no,
ace_himbo,Aoi💧IdiotAce on AO3💧,,"🔞. I write. Not very good at it. 🇧🇷Xicheng/Wangxian/Hualian/Moshang enthusiast. 
24. They/Them. Ace.",@mrs_wilson___ I'm sorta upset that it took me too long to find about your art (and dumba** me also didn't notice I… https://t.co/OPk6Vgp386,no,no,yes,yes,no,no,
Himbo_Haru,Hatsuharu,20ooc. multi. #wucas,Tell me your desires and I'll bring 'em all to life. HE/THEY. { Vex; 11/11/20 },I can't tell if Vex and Sabi are being mean to me or what..,yes,no,yes,no,no,no,
Himbo_Haru,Hatsuharu,20ooc. multi. #wucas,Tell me your desires and I'll bring 'em all to life. HE/THEY. { Vex; 11/11/20 },Mildly concerning that you also tweeted it... https://t.co/iXkRn8JUhx,yes,no,yes,no,no,no,
tired_himbo,Akash,,"24, He//Him and They//Them, a writer/screenwriter person. In college and very tired. Bi//Nonbinary.","@RedR3dWine Oh, of course. 🥺🥺And they'll be glad for their failure 😤😤

Best thing that ever happened to them &lt;33",yes,no,yes,no,no,no,
Myweirdnormal,Whitney || Wakanda Forever,"Idk, NC","26, She/Her, INFP, Not allowed in bookstores with my wallet.",RT @SonoraReyes: Would anyone wanna read a mystery novel where the main character is a himbo who totally misinterprets every single clue bu…,no,yes,no,no,no,no,
NoxisStrife,Ricky The Weird Otter,"Cincinnati, OH","Im Pretty Dope Otter If I Do Say So Myself (18+, Taken.) I Will Occasionally Post Art Of My OC That's Credit By Other People",@R30B0m0 oh no! the sexy himbo has no armpit hair... he's Still cute as hell,no,no,no,no,no,no,
Himbo_Suave,Flaccid Tots,KC,"I lift weights, I’m decently funny and I go to therapy. Amateur Food Reviewer. #KCDonutTour. New Girl Historian. HIMYM Enthusiast. TX ➡️ KS He/Him 18+ NSFW",I couldn’t resist https://t.co/46YjzAoxaB,yes,no,no,no,no,no,
Himbo_Haru,Hatsuharu,20ooc. multi. #wucas,Tell me your desires and I'll bring 'em all to life. HE/THEY. { Vex; 11/11/20 },@heIIfiend @ickydolly Gonna go google character names now ig,yes,no,yes,no,no,no,
kwroashi,gabs,22 years,Kyouran-dotou,"RT @TanukiTeaDrops: manifesting this himbo for my team pls

#Aratakiitto #aratakiittofanart #GenshinImapct #原神 https://t.co/Z11mO2RDM2",no,no,no,no,no,no,
TaranTrinnaman,The Intersectional Anansesem,,Disney storyteller/ LDS scriptorian #BlackLivesMatter ✊🏿 #blacklivesmattertochrist ❤️ He/him 🌈,"Honestly it would be a massive upgrade cuz I remember watching him on Baby Daddy and *fans self*🥵 

He played the h… https://t.co/eiz1xcrsRI",yes,no,no,no,no,no,
RedR3dWine,luca 🌛🌌,lenape land NYC // Perú,"no illusions, or becoming disillusioned I culture & performance theorist 😤✨💕 | hedonic rev left organizer I pretty pet | habla 🇵🇪| they/he",@tired_himbo 🥺🥺🥺🥺 they’re all gonna fail class cause of staring at me 😇😇😇💕,yes,no,yes,no,no,no,
veewasabi,Vee ❥ himbros :D,foolish_gamers chat,totemtwt || np fam || EXO-L || 5sos || she/her || 19 || ▼・ᴥ・▼,RT @confusedtotem: I mean look at this himbo https://t.co/lpdgkqrZLS,no,yes,no,no,no,no,
Himbo_Anarchist,Darius the Saoshyant 🔥,"Madison, WI","Good Thoughts, Good Words, Good Deeds.
Co-host of @SwordsNSocPod
he/him",@mylittlevictory Her man handsome as hell,yes,no,no,no,no,no,
ickydolly,sabrina ʚ♡⃛ɞ,sabrina ! ♡ vex 1120♡︎1201 kuromi ♡                                                          ☹︎ 25 ooc.  she/her.  multi.  bi.  mdni. ,⠀,@heIIfiend @Himbo_Haru this news hurts me .. but thank you for confirming xixi &lt;3,no,yes,no,no,no,no,
heIIfiend,VEX. ☻,"

26 ooc —— they/them
switch /  multi  /  mdni
hatsuharu  ♡  sabrina
. . . .  sian's  cloud  ☁️","⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀ ⠀I'm sorry, did I make you anxious?⠀⠀⠀⠀⠀⠀⠀⠀ ⠀",@Himbo_Haru And? I still have a crush on you.,no,no,yes,no,no,no,
mrs_wilson___,wilson,,aus & drawings | xicheng💜allcheng | yoonmin 🖤| fengqing❤️ ⭕️DO NOT REPOST MY ARTS WITHOUT PERMISSION⭕️ моя боба @eliesssa 🛐 везде ссущий @GottlicheFee,@ace_himbo Ohhhhh darling🥺 thank  you  very  much  for  the  support😳✨,no,no,no,no,no,no,
hellezen,gasp 💫,,gasp/cait | twitter’s premiere fandaniel stan account | gaspard richelieu @ leviathan | on all levels except physical i am a male viera (she/they) 🔞,@roefizzlebeef he’s a pseudo-himbo and that’s why we adore him,no,yes,yes,no,no,no,
ace_himbo,Aoi💧IdiotAce on AO3💧,,"🔞. I write. Not very good at it. 🇧🇷Xicheng/Wangxian/Hualian/Moshang enthusiast. 
24. They/Them. Ace.","RT @Balthazar_R: #xichengstorm day 2: ""i will find you in any lifetime""
just two souls who have been in this world far longer than they kno…",no,no,yes,yes,no,no,
heIIfiend,VEX. ☻,"

26 ooc —— they/them
switch /  multi  /  mdni
hatsuharu  ♡  sabrina
. . . .  sian's  cloud  ☁️","⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀ ⠀I'm sorry, did I make you anxious?⠀⠀⠀⠀⠀⠀⠀⠀ ⠀","@Himbo_Haru @ickydolly He's never seen Twilight but you are so totally right, Sabi baby.",no,no,yes,no,no,no,
himbo_anonymous,Himberly Anonymous,My Mind,| He/Him | 24 | Pisces | Here to ask questions nobody asked for |,RT @jencaywood: the last trip https://t.co/NJo8qbr3TW,yes,no,no,no,no,no,
casual_himbo,✪ 𝙃𝙖𝙧𝙫𝙚𝙮'𝙨 𝙃𝙞𝙢𝙗𝙤 𝘼𝙧𝙘 ✪,Stark Tower,| He/They | 18 | Scorpio | ISFJ | Witch | Disaster Lesbian | Genderqueer Transmasc |,Seb has the talent to look like 6 different people and it's insane https://t.co/UpT66IUKoG,yes,no,yes,no,no,no,
