screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
cameronwrjones,scarlet witch,welsh in newcastle,"pretty much tweet exclusively about katy perry, ariana and wanda maximoff. he/him/his 🏳️‍🌈","Let’s be honest ladies, theydies and gaydies issa bop ✨ https://t.co/66c9Bi6aFZ",,,,,,
geyngar,"randy “library master” bombay, MLIS",ross dress for less,"a person, but there are exceptions","Ladies and theydies, we did it 
😭♥️ https://t.co/qG98AEbB5P",,,,,,
juicybstar1,juicy.b.star,,Imma say nigga a lot.,"Back texting this freak nigga, he don't want me to wipe my pussy til I see him. Theydies, what do we think about that? #freakthreads",,,,,,
DaddySoSaddy,anarcho-cummunist,"Bidjigal Land (Sydney, Aus)",𝗛𝗲/𝗛𝗶𝗺 🇵🇬 🇫🇯 🏳️‍🌈 tall king 🙌🏾 the baddest bitch you’ll ever meet,"can all the ladies and theydies wanting to husband me up lmk y’all exist, tysm",,,,,,
beIovved,gojophobic,skz / 26 y.o hag stay ,fatima 🍞 she/they  ⎟  i post some of my art sometimes,this malina fanfic ladies and theydies https://t.co/UR6Nc67ZcY,,,,,,
Deus_Ex_Human,Band Name Pun,Concatenating Space-time,"Queer, agender; Dead/they/fuzz
generally NSFW

Guitar, Bass, Synth","Play Fast and Form Punk Bands Girls, Gals, and Theydies 

(Otoboke Beaver) https://t.co/eNQ7PlBoaG",,,,,,
babiekarat,karat,,karat - 19 - he/they/fae/faer - autistic,"RT @smol_dumpling: Hi, if you’re straight or lesbian, pls don’t follow me. I am not a girl and I’m not comfortable being grouped with the w…",,,,,,
akiraslcver,sam ☽☾,she/they asian | sfw,mw: @moonslcver • hello lgbtq community • vent: @samirah17b,@korrasearth theydies and gentlethe- [GUNSHOTS],,,,,,
AndroGinKing,ANDRO GIN 🥀,"Miami, FL",🧨 thee androgynous drag villain 🧨 || 🇨🇺 || booking/business ✉️: androginking@gmail.com,oh hey I hit 18K on here 🥳 lob u theydies https://t.co/pu3iTs8ki2,,,,,,
theydies,Juvenile,"Los Angeles, CA",,@MaskedTM Oh it will be me https://t.co/A26wMhojhN,,,,,,
LesbianReptile,Neeko's Throbbing Tail,"Garach Mach, Fodlan","She/Her. 21. Send cats, lizards and gifts.
I am very funny, trust me.🌈
How did I get here.
Hello hi, please don't follow if under 18!",@korrasearth Hello theydies and gentlethe-[PLANE CRASH],,,,,,
maritimeflare,black metal gardener,"Philadelphia, PA",ITPro/InfoSec newbie/🇵🇷 hostile and comfortable! /they/them adhd/autistic black metal deviant/29 priv: @sickwithbloom,best thing about living in Philly is that people can’t stop looking at me bc I’m hot and talk and wear all black and the theydies LOVE IT,,,,,,
fgwow83,fin 🦖,Canada,alt for wow stuff (art and cats at all on main @fg083) will be spoilery,"me: alliance is not so bad we should do raids together
me, after any pvp encounter: LOK’TAR OGAR THEYDIES SLAY THEM!!!!!!!!!",,,,,,
attakisko,Aatto,,"25 / ES-EN-JP
Apasionado del crecimiento personal /
arquitecto, microempresario y trader principiante",Moment to indulge ladies and theydies https://t.co/er9O3ZvyI7 https://t.co/wR3oEu4a8R,,,,,,
zachham54,Zach ☁️,Iowa State University,still waiting to become a digidestined,"we’re live for @imirregulargirl bday party: BRATZ III ! Come now homos women and theydies 

https://t.co/N0FofzLQCp",,,,,,
mxchxllxx,v.michelle 💫,htx y 🇬🇹,"yes, that’s my dog as a tribe of Ewoks | she/her | UH Alumna","and remember ladies and theydies, anything can be a w3@p0n if you just add enough force to it! https://t.co/kEyhdIiE6A",,,,,,
zelphine_,Girlboss Zel ☆,in my feelings,21 ☆ they/them ☆ twitch affiliate ☆ sleepy ☆ death positive ☆ black lives matter ☆ 🏴󠁧󠁢󠁳󠁣󠁴󠁿,"girlboss era is in session, theydies",,,,,,
tiddybitch666,"blade (formerly bitchintiddy, tiddybitch1, etc) 😔",,I got locked out of yet another aaccoynt on the twitter dot com god has forsaken me I’m still a BAMF tho yesastripper 18+ what else did my old bio say,the whole national r word day could very well be a troll thing but u can never be too safe and it’s absolutely terr… https://t.co/byeuKeDXz0,,,,,,
levisoto98,Pot Husband,,"6 feet of diluted weed and s(ass). If you want a good hug, I’m your dude. Also happily taken. Amy 11/04/2017",Alright gentleThems and Theydies let it rip!!! https://t.co/u003X3RvDz,,,,,,
oriridraco,Abigail Markov,"Florida, USA","Painter, weaver, spinner, maker of soap & incense, damn good photographer. Bleeding heart, no health care to fix it.

Aka: Mom. They/them. 

Member: @artcanorg.","Pen nibs, theydies and gentlethems - really, really nice pen nibs.

My collet chuck, pen taps and dies, and knurled… https://t.co/bfLIM8VuL7",,,,,,
TiffdaGriff,Jane Doe,413 to 713,"“Be you. Love you. All ways, always.” #AllBlackLivesMatter | #ΑΦΩ | #ForeverFonzo 💜","I was watching the preacher’s wife last night and whitney houston ladies, theydies, and gentlemen. 

a voice like no other, whew.",,,,,,
vmkr_,😈,"Houston, TX",HTX • 23 • IG: @vmkr_ 🖤🥰,"RT @ellebasi_noxim: Help me pay my bills ladies and theydies 🖤🥺 spread da word 🥸

https://t.co/PS5rxfm3uA

2946 S Shepherd Dr
Houston, TX…",,,,,,
QueenlyKitsune,QueenlyKitsune #BLM,,"nonbinary. 
they/them.

artist | gamer | twitch affiliate | writer 
https://t.co/rbaclyvkFC","We're live, theydies and gentlethems! https://t.co/551qqWIp0L https://t.co/Xkxzv7Osyl",,,,,,
svgwhitelotus,Xuân Rayne🌿SD & FMTY,"California, USA","Verrry elite high end hooker. Queer. Tiny, hairy, non-binary riding bikes. 🚲🏴💚🔥viet kinh. 18+ Decrim SW abolish the police. svgwhitelotus@protonmail.com","The nordic model, theydies and gentlethems. Where u don’t even have to listen to the needs of people currently trad… https://t.co/12eJC7QKRR",,,,,,
coldassbitchliz,🦎,ny but law and order svu POV,,okay ladies and theydies when it comes to beer/alcohol/drinks served in bottles do u poor it in a glass or drink straight from the bottle?,,,,,,
adcarter98,a.d. carter,"Ralston, NE",(they/them) • a.d. stands for absolute disaster,Not to be one of “those” people but if you don’t identify as nonbinary/gender non-conforming I don’t think it’s ver… https://t.co/eQlqeETKSD,,,,,,
TrashChef2021,Harbinger of Soup,,sometimes I make food,"@prtydeadunicorn Theydies (read Me): Uh, you're joking right? My spine is already plenty fucked from sitting in cha… https://t.co/8wwmLfMmn9",,,,,,
tobys_husband,willow ♥︎ ☾ toby’s beloved husband,loving toby juice  (im 19),MARRIED TO SATURN N MILO n TOBY 🧸 he/they/fox-foxself🧃matching w @sxlfhxrmx 🤎🤍,someone just said “theydies and gentlethems” and suddenly i hate myself and my pronouns and my identity i’m offing myself,,,,,,
beanwellnow,Bimini Bon Jovi,Assachusetts,gender: neutral // mood: chaotic ✨they/them ✨ https://t.co/iGyjbqcGqh,I did strictly use Bimini and Gottmik as references cuz we are what?? crashing the cis tem theydies 🤘🏻,,,,,,
alcoda777,𝖆𝖑𝖈𝖔𝖉𝖆,"Houston, TX","producer, musician, daydreamer, dad","RT @ellebasi_noxim: Help me pay my bills ladies and theydies 🖤🥺 spread da word 🥸

https://t.co/PS5rxfm3uA

2946 S Shepherd Dr
Houston, TX…",,,,,,
uncovre,mar :3,he/they white,i didn’t pump it up i’m sorry loona,saw someone say “theydies” in the quotes of a tweet https://t.co/54xj9t83Rn,,,,,,
RageofDevils,Shadowsister🏴,,"Antifascist black metal musician and horror author. All instruments/vocals in Rage of Devils/Dread Maw, drums in Ophelia Drowning. NB trans lesbian. She/they","*ladies, gentlemen, theydies, and gentlethems",,,,,,
kynapajan,kp,she/her,pls don’t talk to me unless you’re @theestallion,SHES GAY AHAHAHA A WIN FOR THE LADIES AND THEYDIES https://t.co/fD6RPr4QGX,,,,,,
penelope_zone,Penelope is a nationalism killjoy,avi by @vercher_ink,"Once described as ""a very charming nightmare"". She/they, trans, queer (lesbianish), poly. Striking blue eyes. I am a director at https://t.co/9mO8ZX4lFp",good morning ladies and theydies,,,,,,
BubblyCutea,🤍 𝓓𝓪𝓲𝓴𝓸𝓷 🤍,♡: BubblyCutea#7928,𝘐 𝘭𝘰𝘷𝘦 𝘮𝘺𝘴𝘦𝘭𝘧 𝙥𝙧𝙚𝙩𝙩𝙮 𝘢𝘯𝘥 𝙙𝙧𝙚𝙨𝙨𝙚𝙙 𝘶𝘱 𝘢𝘯𝘥 𝘸𝘩𝘦𝘯 𝘐 𝘢𝘮 𝙨𝙩𝙧𝙤𝙣𝙜.,"All my ladies, theydies, and gentlemen stay safe out there #April24th #April24th2021",,,,,,
trexburger,Capa,"Fort Worth, TX",Lucha gazing @audiobatontx @flowerbedtx,"RT @ellebasi_noxim: Help me pay my bills ladies and theydies 🖤🥺 spread da word 🥸

https://t.co/PS5rxfm3uA

2946 S Shepherd Dr
Houston, TX…",,,,,,
gooblart,trinity,i heart my gf,"artist, illustrator, animator and joke",RT @virtuallyagirl: love all the ladies and theydies in my life sm u r so special to me,,,,,,
virtuallyagirl,anbel🧚,"im love my gf🐌, she/they poly",im sorry. i cannot think any good car idea because this guy keep farting. #ACAB #BLM columbia college chicago '23,love all the ladies and theydies in my life sm u r so special to me,,,,,,
1_800dream_bit,a giant centipede drinking milk off a finger,Chochenyo Ohlone land,blood cum anarchy n communizm,@87_demo theydies and gaydies,,,,,,
ddm91,strangest thing Ⓥ,sagittarius mars,#BlackLivesMatter they/them. 🌱🐶💜💛,RT @humanutella: the little circle of Black vegan women/theydies/gentlethems im following &gt;&gt;&gt;,,,,,,
StreetPunkJ90,Street Punk Jackson,,I love cute boys and as also youtubers as also being cool and Rest In Peace Unus 🖤 Annus 🤍,"RT @kwata_kuata: theydies and gentlethems, i present to you: it's 12am and the only thing i gained was a headache.
memento mori.

#UnusAnnu…",,,,,,
BobbieWilsonTX,Bobbie Wilson - Queen Morgenmuffle,"Austin, TX","Fused Glass Artist and FE Web Dev. Bring me beads, fiber, glass, chocolate and wine.","Theydies and Gentlethems (h/t @pinkrocktopus for the phrase):
If you or someone you know is menstruating or has men… https://t.co/mWC3ujAiWg",,,,,,
fauxlavie,e-e,"Houston, TX",a head with screws,"RT @ellebasi_noxim: Help me pay my bills ladies and theydies 🖤🥺 spread da word 🥸

https://t.co/PS5rxfm3uA

2946 S Shepherd Dr
Houston, TX…",,,,,,
xoSashaDarling,Sasha Darling,"Chicago, IL",Sober 💕 ancom 💕 wobbly 💕 18+ only 💕 Harm Reduction and SW rights! @SWOPChicago 💕 Any pronouns 💕 Check out my links 👇 lewd twitter: @xsashadarlingx,@iko_x172 Let's be big orc mommy/daddy/theydies together 😈,,,,,,
thenightchoir,TNC Night,,"23 • Bi • They/Them • #TwitchAffiliate !
(PFP by @tailnapkin🍊✨)
Follow me on Twitch! #TNC
✨ https://t.co/U3FrEAzINA ✨",THEYDIES AND GENTLEMEN WE DID IT. #NIGHTCHOIR IS AFFILIATED MFFFF ✨👹✨ https://t.co/uCdVUSgqlE,,,,,,
AquwardlyHomo,Nicki,"Dallas, TX","A big soft, cuddly bear 💗

(They/Them 🔞 21 Left/Soci/BLM) 
💜@HiddenPangolin, @Dumbblindcat, @TheOneDayKing 💜","Anyway, girls, guys, theydies, shove me down your d*ck, or other things with it-

I may be a bit h*rny but that's how it be",,,,,,
fvckdungeon,philip firebird,"Fort Worth, TX",hunter. guitars and stuff,"RT @ellebasi_noxim: Help me pay my bills ladies and theydies 🖤🥺 spread da word 🥸

https://t.co/PS5rxfm3uA

2946 S Shepherd Dr
Houston, TX…",,,,,,
semifatguy94,EL SAPO MALO,,Sad boy but always smiling 🇲🇽 27 XXX,"RT @ellebasi_noxim: Help me pay my bills ladies and theydies 🖤🥺 spread da word 🥸

https://t.co/PS5rxfm3uA

2946 S Shepherd Dr
Houston, TX…",,,,,,
poison_oakland,𝙥𝙤𝙞𝙨𝙤𝙣 ˚♡ ⋆｡,OAKLAND,˚⋆ hyphy pop star drag journalist barbie of all trades ⋆ she/they/he ⋆ star of #alonetogether @charli_xcx @sxsw,"theydies and gentlethemmmmmmmmmsssss, the show is starting in FIFTEEN minuteeeeesssss, get your drinks now and tip… https://t.co/qFQX6puCGw",,,,,,
Galaxy_Barbie,Michelle,Louisiana,Love drag and talking about it! Open to discussing all. Not sensitive.Very honest.Fiercely loyal. I love anyone who is nice to me. Not bothered by internet ppl.,"@QueenKilda Ok, I had no idea about this and used the Theydies thing. Thanks for the idea and info!",,,,,,
feenecks,SCAM LIKELY,"Houston, TX","before i let you go, let me look at you","RT @ellebasi_noxim: Help me pay my bills ladies and theydies 🖤🥺 spread da word 🥸

https://t.co/PS5rxfm3uA

2946 S Shepherd Dr
Houston, TX…",,,,,,
ellebasi_noxim,nikki isabelle,SE Los Angeles - HTX,“I wonder if it remembers me?” @dazetx 👁‍🗨👄👁‍🗨,"Help me pay my bills ladies and theydies 🖤🥺 spread da word 🥸

https://t.co/PS5rxfm3uA

2946 S Shepherd Dr
Houston,… https://t.co/8YrZzGW22S",,,,,,
danibotnet,king crumbson,,"yes serah?
any pronouns","how do you do m'theydies,,, tips fedore",,,,,,
BlckVgns,BlckVgnsUnion,,"I'm here to help my Community Heal, by any means necessary. 

She/Her They/Them",RT @humanutella: the little circle of Black vegan women/theydies/gentlethems im following &gt;&gt;&gt;,,,,,,
khannavibes,your favorite Niche,,"big anime vibes, vegan baybee, soft black girl, will pay you to step on me probably. she/her 💖💛💙♋️♒️♐️",RT @humanutella: the little circle of Black vegan women/theydies/gentlethems im following &gt;&gt;&gt;,,,,,,
willflowers,wilfredo flores,South Texas ➡️ Michigan,"Gay chicano person who likes #digitalrhetoric, #TPC, and technology (along with health and community). PhD Candidate at MSU in @msuwrac. Opinions mine 👨🏻‍💻",Aspiring physics student reflecting on how science occurs via writing AND talking about how the peer review process… https://t.co/rLRmOqy1Ks,,,,,,
lilbonemachine,sol?,"Houston, TX",reply guy,this is for the ladies and theydies only 😏 https://t.co/Dyg9ZEdfhH,,,,,,
eddi_licious,Eddi Licious,,performance artist,"@das_hinkypunk My standard host greeting is: theydies and gentlethems, my queer sisters and brothers and cishetero… https://t.co/4Td0llfdnx",,,,,,
earthangelflirt,flirt♡,venus,she♡they.,what the fuck is theydies and gentlethems gtfoh,,,,,,
jaiandangel,𝖀𝖓𝖌𝖔𝖉𝖑𝖞 𝖆𝖓𝖌𝖊𝖑 (𝕬𝕮𝕬𝕭),"Los Angeles, CA","“she said I looked like the devil, but in a good way” . .🌟 they/him mixed black femme",@das_hinkypunk THEYDIES AND THEMS!!!! https://t.co/y6tumEonTW,,,,,,
otovga,🌈 AJAX 🍒 YEAR OF SYMONE 🔪,18 🎡 they/them + neos,blocking ppl isnt enough i want them to die #teamgottmik #teamkandymuse,"@das_hinkypunk if i hear a single one of you say ""theydies and gentlethems"" i am going to punch a whole through my wall",,,,,,
iareslice,Hello Sweats,,,@das_hinkypunk Theydies and gentlethems!,,,,,,
aysenein,y🏳️‍🌈şenaz playing #MHRise,"St Louis, MO","Gene, Interrupted. 🧬 M.A. in Mol Micro & Microbial Patho. 💀 Turkish Expat. 🌸 She/Her. (If you’re here because of @xjcloud i Do Not and Will Never play MTG)","kotoho we could have had it all sakuragawa, theydies and gentlethem https://t.co/czWUQpScJ7",,,,,,
TheAquariusBIG,Citlalli,6️⃣2️⃣6️⃣,Who are you calling Cootie Queen? You Lint Licker.,"Dating a mans and the only thing I pay for is like coffee on occasion. He pays for my phone, car, food, dates, plan… https://t.co/GWLLNwgkfV",,,,,,
Galaxy_Barbie,Michelle,Louisiana,Love drag and talking about it! Open to discussing all. Not sensitive.Very honest.Fiercely loyal. I love anyone who is nice to me. Not bothered by internet ppl.,@QueenKilda Theydies and Gentlethems is my favorite lol.,,,,,,
ak_horrorshow,Aaron,"Portland, OR",That's alright. I decline.,@das_hinkypunk “Theydies and gentlethems”,,,,,,
pigeoncrumbs,korn struggle tweets,she/they,,RT @thcoughts: tl sleep? Any cute girls or theydies want to play dressup? https://t.co/ZfmgNQNPZC,,,,,,
yoncebright,Nana,on that lockdown shit,formerly known as markaination. the nation still stands.,anyway faux fur is more damaging to motha earth than real fur. Get your real fur ladies &amp; theydies 😋,,,,,,
iKillRee,Ziv,he/ze/shy,fuck you enstars,goodngitkgt theydies and gentletheys https://t.co/uGVEC7CxNx,,,,,,
PattyBourree,Patty Bourrée,"Boston, MA",Barbra sun with a Judy moon // venmo/insta: @pattybourree // she/they // watch my dragumentary one woman showbaret:,Theydies and Gentlethems: The Other Patty Bourrée https://t.co/CXrnhdrzSI,,,,,,
therachelslurrz,Rachel S. Slurrz✨,"Chicago, IL",🤍Chicago 📍 ll 22 🤍 ✨🤍 Drag Queen 🤍✨ 🤍 My Black is Beautiful 🤍,"@das_hinkypunk I typically say, “theydies and gentlethems” or “ladies, gents, and nb peeps” 

It seems to work perf… https://t.co/ftgKZzrwWz",,,,,,
coochievegan,fat feminist bitch,"Williamsburg, Brooklyn",she/her blm acab,We’re gonna make some vegan bbq ladies and theydies,,,,,,
EnJillRaz,jill,waystar royco basement,"bobo but bibo || she/her || part-time person, full-time stan","ladies and theydies are we ready to cry over european politicking once again 

yes we are https://t.co/xQKbCCIEvM",,,,,,
officialcnud,cam (taylor’s version),Hell,pop music and memes • he/him • views are my own,good morning theydies let’s all join together and manifest a gottmik/symone double crowning https://t.co/bBMotOcyoC,,,,,,
Lee09737503,Lee,"New South Wales, Australia",I like Technology. and I like giving people support in kindness and understanding I’m always here to listen if you need some one to talk to,RT @VenusVanGogh: Theydies and themtlemen... I present my pimp. https://t.co/IaH3zSirX8,,,,,,
milf_lover__69,chandler,they/them,"aww i like your outfit too! except when i dress up as a frigid bitch, i try not to look so constipated - 22 - ACAB",@f4iryc0w theydies and gentlethems😍,,,,,,
SkinnyLegwinya,BLOCK BACK NTOMBO !!! 🔪🧨💉⚠️,he/she,I only care about BLACK QUEERS 🌈🤎🔞✨,RT @witchbail: happy trans day of revenge motherfuckers. grab some fucken petrol and a lighter theydies let's paint the town in ash,,,,,,
VenusVanGogh,🌠Venus Van Gogh🌠 MELBOURNE 🇦🇺,Melbourne/Fly Me To You,"Professional Lover 💋 Foodie 🍕
Photographer 📸 @goddessphotosau

TikTok: venusvangogh
Beemit: venusvangogh",Theydies and themtlemen... I present my pimp. https://t.co/CQ8bvbS3Qn https://t.co/IaH3zSirX8,,,,,,
witchbail,Kwaai Havertz,"HellsCape Town, South Africa ","@DNQPodcast host w the most|beachwhale soundzz| commie shit| animated shit| horror shit| surrealist shit|gay shit|♈☀️♍🌙♐⬆️|
pronouns: They/She/He",happy trans day of revenge motherfuckers. grab some fucken petrol and a lighter theydies let's paint the town in ash,,,,,,
yazisafaia,Yaz,,"she/her.
FFXIV: Yazi Safaia on Cerberus","@BlueFool1 Ah from a quick Google I can see that ""theyby"" (baby) is a buzzword for people raising their kids gender… https://t.co/iQS0VRPqh4",,,,,,
skinnyrebel123,lupita’s arms,south Africa,Bipolar and living with my trigger•🏳️‍🌈•25•CW (too big)•GW1(70)•GW2(60)•UGW(55)• Hello Theydies and Gentle bitches!,I use to say theydies and gentlebitches. 😭. https://t.co/ixc43tbdKZ,,,,,,
fizziebloom,kat ㋡,ugw: 45.0 ||  cgw: 60.0,☆ ed twt only! || they/them » 21 || 🌷 ☆,"""theydies and gentlethems""  is still gendered pls 😭",,,,,,
wvnkv,vivian,ACAB,I keep my coochie smooth like my brain || 🇵🇪 || ♒️🌞 ♎️🌝 ♐️⬆️ #BLM,Ladies and theydies lets make sure we’re reporting men with homophobic/transphobic/racist/misogynistic bios on thes… https://t.co/LqZjNBQfit,,,,,,
