screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
Luci_Pie_,🌈🐱 Luci | Scared 🐱🌈,"Las Vegas, NV","🐞 Anti-fascist | Digital artist | Latine & Demiboy
🐞 Pan & Demi (He/They) |
☀️♍︎ 🌜♏︎⭐ ♊︎","RT @LapisLunaris: I love big muscly ladies as much as the next person, but every single time you see them in tv or movies they are in the a…",,,,,,
TurnOffYourTvN1,Turn Off Your Tv News,,"Ditch the muzzles and let's expose this farcical covaids plandemic.
It's not going to end till we stop it.",@NickMalyon1 @angelalambert14 @BBCNews I think it's hilarious that they reported that staged extinction rebellion v… https://t.co/VYVgzmIbQ4,,,,,,
MRamosIV,mramos,"Boston, MA",Boston. Treating addictions. Harm reduction. Musician. Anti-Fascist. ♈️ All opinions my own. #keepallstonweird,"RT @LapisLunaris: I love big muscly ladies as much as the next person, but every single time you see them in tv or movies they are in the a…",,,,,,
unclmky,Michael Woren,,,@TheWWPA @SalemH2O @SalemUTigers @USAWP Great job ladies.   GL Coach Justin.,,,,,,
smirky_mikee,Allow-Cash-out🛎😋,"Accra, Ghana","Twitter Zlatan||
Christian||Chelsea||Ghana||Fante
Hi ,I'm Mike...  ,29th November, birthday...Proudest Fante","RT @ShattaSarkodie: When ladies turn off all their rushes on a guy dea is cool
If a guy do same dea is a sin Mo na mobl3 😂😂#DateRush",,,,,,
grainnemoshea,Grainne,Ireland,Adv paramedic in NAS & Mtn Rescue Ireland. Co-organiser @obicpcnights. MSc Emergency Mgmt. #FOAMed #inspiretobethebest @EMSWolfpack,"RT @WomenMedIreland: #SundayWiMIN21 Week 17: Dr Lisa Cunningham, Prehospital Emergency Medicine trainee, member of HEMS team EHAAT. Chief M…",,,,,,
rowenaaitken,Rowena Aitken | Illustrator,"Edinburgh, Scotland","Children's Book Illustrator for hire | Photoshop lover | Coffee addict | Cat botherer | ☕ https://t.co/5BPAlCuII7

e:rowena@rowenaaitken.com",Ladies &amp; gentlemen - the apex predator of the flat. https://t.co/H1doHesKWI,,,,,,
averywarmpalm,rey,,she/them || literally just horny shit,"RT @LapisLunaris: I love big muscly ladies as much as the next person, but every single time you see them in tv or movies they are in the a…",,,,,,
MiOwnOpinion33,Patrick33,"Michigan, USA",tell the children of the future that you were part of saving the world,One by one the beautiful ladies I’m friends with and neighbors of mine get the experimental gene therapy jab and I’… https://t.co/JCxFE8ChZB,,,,,,
GoodKnightSR,Good Knight,United States,"Speedrunner and Streamer

Sonic 3D Blast Director's Cut WR holder

Rocket League player for @DownBQueens

B0XX button masher

Woodworker

I'm Amethyst, She/Her","RT @LapisLunaris: I love big muscly ladies as much as the next person, but every single time you see them in tv or movies they are in the a…",,,,,,
kiaraspeaks,🥭🍉Kiara🍉🥭,"St Louis, MO","She/Her. 27. Midwest. I'm trying to become a paid liar, so it's writing or politics. I livetweet shows, movies, comic books. Also a Janelle Monae Stan.","RT @LapisLunaris: I love big muscly ladies as much as the next person, but every single time you see them in tv or movies they are in the a…",,,,,,
natlinova,Natasha,,"We sell high quality products, 100% good feedback.",Check out what I found. M&amp;amp;S Collection Ladies Lined Skirt UK16 EU44 Regular Length 30&amp;#034;or 76cm BNWT Grey… https://t.co/Whq0dpiwJ9,,,,,,
BlueFlower1096,|×|💙BlueFlower1096🙃🤐|×|,MonKingdom,"#MONSTA_X #몬스타엑스 
EST.150514
Real Recognize Real Fake
#원호탈퇴반대 
#MONBEBE/#WENEE
FAN ACCOUNT
#Flavors_of_love ⬇️ out now
https://t.co/TNtzzMq9lM","RT @LapisLunaris: I love big muscly ladies as much as the next person, but every single time you see them in tv or movies they are in the a…",,,,,,
itsruby23,baby spice✨,,A Little Bit Dramatic,The bar is on the floor ladies https://t.co/TMzkhzV4aI,,,,,,
chefbanny,ßanele🏳️‍🌈,,junior chef 🇿🇦,RT @TWENTIESonBET: The ladies have their plates full. Catch the season 1 encore of #TwentiesOnBET Wednesday 10/9c. https://t.co/Rqiz4WLh9I,,,,,,
utanord,SKHM,"Stockholm,Sweden","-If you understand, things are just as they are. If you do not understand, things are just as they are.~Zen Proverb.
Cultivation.Sci,Antropho,Enlightment.Egypt","RT @RexChapman: Brave young ladies. 

Falcon precision... https://t.co/4usG55evoo",,,,,,
emiko_dest,Emiko,Jamaica,"Game lover😍, Easily not impressed🌚, Nocturnal, Badass😘. Facebook is a jail, You sit around to write on walls and get poked by people you don't really know😎",RT @Thelashbrowque1: I pray make dick matter no leave my life bcoz good dick is important to a ladies life. juicy pussy  needs it 💦💦💦,,,,,,
FolukeJane,Sugar_Rush💖👅,,"A queen in her crib👸 Christian, Entertainer, Educationist, Face Model, Extrovert and a whole vibe giver,💝💋💖",I saw a video of two useless ladies fighting outside Palms Mall in Ibadan 😩😩😩😩I heard because one of them met the o… https://t.co/a86EchPWMq,,,,,,
ReaperGirl27,ReaperGirl27: Rebel Roses Podcast Channel,"Morrison,TN","pieces of a dream, darkness, light, poetry, romantic, lonely, broken, lost, devious, powerful, strong, loyal, dangerous if crossed... consider this your warning","RT @ReaperGirl27: https://t.co/G0BwqUgzI9
Ladies Night Livestream W/ @SabersWith ! So much fun Ladies! Thank you for taking the torch &amp; bur…",,,,,,
TheEpitaphPost,Epitaph,,"Yo homie, that my briefcase ?",Michelle Dockery ladies and gents https://t.co/Fv233lyCIP,,,,,,
_WillC_,Will,El Paso ,i realized i was making everybody rich and here i was poor - Big Boy Crudup,Church ladies https://t.co/871HihMP7m,,,,,,
Elizabe29599604,Elizabeth Higgins,,,"RT @RexChapman: Brave young ladies. 

Falcon precision... https://t.co/4usG55evoo",,,,,,
Rafaelly_317,Rafaelly,Brasil🇧🇷,Ela/Dela • She/Her • 18 • Bissexual • Latina,"RT @LapisLunaris: I love big muscly ladies as much as the next person, but every single time you see them in tv or movies they are in the a…",,,,,,
PHypnotised,People Hypnotised,"Canberra, Australia","Are people hypnotised, does that explain it?","RT @RexChapman: Brave young ladies. 

Falcon precision... https://t.co/4usG55evoo",,,,,,
ldn_boy_les,アラン,Galar,"||Oddball.|| Neek.|| Gamer.|| Learner.|| Unlearner.||Pokémon. ||Football.|| Books.||
 🇬🇭 🏴󠁧󠁢󠁥󠁮󠁧󠁿","RT @Amegaxi: Nurse with emotional baggage from a dead grandpa and possible fertility issues dier the ladies dodged a bullet

#DateRush",,,,,,
maunder_richard,Richard maunder,,,"RT @BreesAnna: And so it begins..

#london #protest #londonprotest
Six ladies from Devon and Cornwall.. most have never been to a protest b…",,,,,,
GauteNilsen,Gaute Adler Nilsen 🌸 Shadowbanned Bandit 🌸,"Levanger, Norge","If you don't challenge your beliefs, you may be wrong without knowing it.  Search for truth and you'll discover the lies.

Cure for flu https://t.co/mMaxQ8lncY","RT @BreesAnna: This has gone viral and the ladies very frightened by some of the hate speech below. But also so much support. 
We must reme…",,,,,,
traceyK75883839,tracey K,,,"RT @yashar: . @AROD to the person who took the photograph:

""I'm single now so I gotta show the ladies what I'm working with.""",,,,,,
Waninordin__,🤡✨,bokje nak tau,Im funny and if u know me toksah follow cuz i tweet more than 10 tweet merepek satu hari,"RT @robertjcruz94: @kinowss_ Ladies, you know what to say 👇 https://t.co/SBhZZxJTUj",,,,,,
1Prince_Justin,Prince J. Anku,"Cape Coast, Ghana",Best at what I do best!,"Waaa look.... U couldn't get ladies with goodies at NTC, and you came to #DateRush because of Bella's goodies. Chai… https://t.co/9i6YpUYuYX",,,,,,
_margott27,gomette,,,RT @pixyIuvr: ladies stop self doubting urself and remember how sexy you are,,,,,,
comme1choppa,🥷🏼🖤 †,Harlem,,RT @KylieJenner: ladies and gentlemen.. her. https://t.co/aoTMar9vI5,,,,,,
Bondoja1,Bondoja,,,"RT @MimoMokgosi: New hairdo❤️ 

Ladies here’s a plug https://t.co/zT91uPBxKx",,,,,,
HannahIsASimp,Hannah,,16 eeee,"RT @dragen_gyrr: #DeadbyDaylight #dbdfanart 
Ladies’ Late Night Tea Party https://t.co/E0hrj0g5Yr",,,,,,
UTetris,✿🔥👹Ultra.Tetra👹🔥✿,,"👹Art acct on Instagram: ultra.tetra
(CW: My art is sometimes 🔞)👹
ANTI P*DO/Z*O/N*CRO/✨🇹🇹✨/ 21 years old / pfp by @meppbem
Link to my webcomic below🔽","RT @LapisLunaris: I love big muscly ladies as much as the next person, but every single time you see them in tv or movies they are in the a…",,,,,,
faeryuha,ryu,eternal HIgh,"retweets only, no content","RT @LapisLunaris: I love big muscly ladies as much as the next person, but every single time you see them in tv or movies they are in the a…",,,,,,
tjm50872025,#@sthukzin.com💘🐼🐲🌴💎🎱👻🐳,duduza nigel 1496,When my heart can beat no more i hope i die for a principle or a belief that i have lived for,RT @PYikili: Guys stop giving us money you're not our parents 🙄 I'm writing this on behalf of all ladies 😐😐😐,,,,,,
Hoesafely,show us your tits 🥺⃤,"Nevada, USA",BLACK AUDREY PLAZA she/her IM 20 this is not a safe space for terfs,"RT @dionnewarwick: I have been in this business for a long time. Spinning, flipping, and putting words into a person’s mouth for a headline…",,,,,,
Unruly_oG1,OG⚡️,OnGod,keep your doubts you might be right 🙂🙂. I’m doing my all best✊🏿,So this guy came to play Soloku with the ladies hearts 🥴#DateRush,,,,,,
horrorbutgay,gay horror,REALiTi,I’m Mexican . BLM. They/Them unless we’re besties. 22. my alt nsfw account is @dumbhornyhours (Im non-binary),"RT @dragen_gyrr: #DeadbyDaylight #dbdfanart 
Ladies’ Late Night Tea Party https://t.co/E0hrj0g5Yr",,,,,,
manifeshapilevi,Celeste,27,Manifesting Levi kicking the shit outta me,"RT @ackkersimp: WHY IS THE DUB FUNNIER 😭😭😭

Zeke: “sheesh the ladies must have liked u”

Levi: “I was liked enough” ✋😳

Levi: ...

Levi: “S…",,,,,,
bishopgraysn,mari s&b spoilers,cheetoband ,wanda maximoff and taylor swift enthusiast || @roharagorn ♡,RT @xmenfiIms: ladies and gentlemen... HER #catra #SheraandthePrincessesofPower https://t.co/h9BQ1Sc8QU,,,,,,
_Kweku_J,Jo,"Accra, Ghana",Oderint dum metuant,"RT @Amegaxi: Nurse with emotional baggage from a dead grandpa and possible fertility issues dier the ladies dodged a bullet

#DateRush",,,,,,
IamMissKess,M.E.G.A.M.I.N.D.😛😉,Somewhere Above Haters,"Look closer.
I Have My  I Don't Give A Damn  Face On😕☺😠.
God,🙌Family👪, Music🎶, Love💜💜, Money💸 Not In That Order😛😏
Don't Follow Me You Might Get Lost","RT @oku_yungx: Hello Dark skin women, you have to be careful with the tone of Make-up you apply on your face. Your face can't be looking li…",,,,,,
monikvvv,monika.,IG: monikvv_ ✨,,@sessyjessyyy I always get just a regular Brazilian and the ladies always be tryna get me to get sugaring but tbh I… https://t.co/pWo2kPWQxM,,,,,,
borhanjiang,love you bor,,❣💝💓💙💘❣,"RT @LapisLunaris: I love big muscly ladies as much as the next person, but every single time you see them in tv or movies they are in the a…",,,,,,
sylentreckoning,Sassy Cassie 💋,"Wisconsin, USA","“Life’s like an hourglass glued to the table”// ""scars remind us where we've been. they dont have to dictate where we're going”// Brewers, Badgers, Pack, Bucks","@EBrooksUncut He’s back on the market, needs to show off to the ladies 😂",,,,,,
fromfairyfort,Shaylyn Elaine Gregory,,"Writer. Musician. Artist. Social justice law student. Banner: Greesty, DA. Mainly RT people who are smarter/cooler/funnier than me so no one gets to know me.","RT @LapisLunaris: I love big muscly ladies as much as the next person, but every single time you see them in tv or movies they are in the a…",,,,,,
Sailorurlove,Sailorurlove,In Hiding,🎤Musician🎶 | Gamer | 6K Subs | Collab? - Sailorurlove_music@hotmail.com,RT @AOveranalyst: Just want to shout out the two lovely ladies for putting out this song! @Hala_CG and @Sailorurlove did a wonderful job pu…,,,,,,
mzzaustin_,✨ SnowBlack ✨,Narnia.,"""insert profound statement here""
#TeamJesus #MUFC #Aprilgang","RT @Amegaxi: Nurse with emotional baggage from a dead grandpa and possible fertility issues dier the ladies dodged a bullet

#DateRush",,,,,,
prettyybri_,brittany.,The moon ,"little of this, little of that. I cuss & complain & I’m always in my feelings. Not an astrologer but the Universe fucks with me ||♓︎•♉︎•♑︎|| • $msrouse143","RT @iJaadee: Ladies if you meet a Future type nigga.... 👨🏾‍🍼👨🏾‍🍼👨🏾‍🍼

8H - 1st Baby mama 🧟‍♀️

10H - 2nd Baby mama 🧝🏻‍♀️

12H - 3rd Baby ma…",,,,,,
JSaltzmandoooo,Salt,Chicagoland Area ,"""When the going gets weird, the weird turn pro"" Hunter S. Thompson","RT @RexChapman: Brave young ladies. 

Falcon precision... https://t.co/4usG55evoo",,,,,,
ReaperGirl27,ReaperGirl27: Rebel Roses Podcast Channel,"Morrison,TN","pieces of a dream, darkness, light, poetry, romantic, lonely, broken, lost, devious, powerful, strong, loyal, dangerous if crossed... consider this your warning","https://t.co/G0BwqUgzI9
Ladies Night Livestream W/ @SabersWith ! So much fun Ladies! Thank you for taking the torch… https://t.co/GB7FlikWNP",,,,,,
thatonekidd5,dora winifred read,"Seattle, WA",Kianna. non-binary. queer. demi/acespec. i have BPD. future astrophysicist. (they/them),"RT @LapisLunaris: I love big muscly ladies as much as the next person, but every single time you see them in tv or movies they are in the a…",,,,,,
sophsdz,Sooo,ela/dela; she/her ,"amante de música, filmes, sol, lua, piqueniques (e tulipas)","RT @beeyri: ladies and gentlemen, her https://t.co/0UKDfF7KOa",,,,,,
Pheranmhee1,Feranmzz ❤💞,"Jos, Nigeria","I'm here to learn✍️, to see things from others perspective, for the laugh😂 and of course the violence 💥🔥⚔️
man u🛑, Christian,  biologist 📕📚, introvert.","RT @oku_yungx: Gentlemen, tag a lady here to send you 5k only for lunch. 

Nigerian ladies are the richest i know.",,,,,,
1tedbaker,Just Teddy🎥📸🇳🇬🇬🇭🇨🇦,somewhere far from you,Instagram @mr.tedbaker @monarchmomentsgh ishootwithiphone sometimes @monarch_moments @nana_b_official #GGMU Prints available for sale,RT @__theSeyram: It’s always about what a guy will bring to the table when people talk about relationships &amp; not what ladies will bring to…,,,,,,
mikeywithoutac,MIKEY...,playing roblox with faygo,,"changing my whole style this summer, ladies watch out",,,,,,
infinityyyyyyym,Infinity ❣️🇵🇷,,Finny Finesssssse 😇 my new name is “Mommy” ❤️ puerto rican & Black 🔥,This is a sign to all my ladies ... DONT LET THAT MAN CONVINCE YOU TO PUT HIM ON YOUR LEASE !!! Dont do it sis,,,,,,
Remmymoses,Rẹ̀mí Moses,🇳🇬,#ProudlyBlack|#ProRestructure🇳🇬|#Pro #EndSARS |#BeardGang😎|#Hetero👫|#FriedRiceAddict🥗|#MusicEnthusiast🎶|@UnilagNigeria Alumnus🎓,"RT @akunnachux: The Fraud calling Eedris ""hustler"" hustled his way thru the late Gani Fawehinmi; ""converted"" clients' money; disappered wit…",,,,,,
gamedotfilm,🎮🎞,United States,#videogames #film #cats #shitposts some politics. I stream 5 days a week on Twitch in the evenings. I'm in love with @maggiecheung64.,RT @MovieKessler: The Ladies Man (2000)  dir. Reginald Hudlin https://t.co/xe8x1xpqSP,,,,,,
OmarnAbdullahi,Omar Abdullahi,,Politics and News | Toronto raised Ottawa trained | 🇨🇦,RT @MichelleObama: It was such a joy being able to reconnect and talk with some of the amazing young women at @EGA_School and @MulberryTH a…,,,,,,
FinghinCollins,Finghin Collins,Ireland and beyond ,Concert pianist. Artistic Director of @newrosspnofest and @MusicforGalway CELLISSIMO March 2021,@mccannvin Ha! No idea. All I know is that I once gave a recital in Switzerland and two young ladies turned up thin… https://t.co/m1c32Xt5pN,,,,,,
ArtLove86192498,Art_Lover,,"Love to share what makes me tick. Love to find my people. Into BDSM, hotwife, female sexual pleasure.",@ElleSmith1983 Thank god you ladies like posting selfies. Totally makes my day to see all that beauty. co,,,,,,
bynppp,บู้บี้มัมหมีตะยิซ LS1,𝗕𝗣⁴ 𝗪𝗡𝗢 𝗦𝗩𝗧,#ลลิษา #ลิซ่า #LALISA #LISA #리사 I LISA YOU💜💛 🖤JJRL 💗,"RT @EGIRLICE: ladies and gentlemen, her https://t.co/tWWFlNwVc6",,,,,,
afropacoquita,xereca afrolatina,,,RT @Iowhangingfruit: ladies which katy perry jelly sandals are we getting this summer https://t.co/nBfdP8Mhva,,,,,,
wannasalad,"Aloy • My little squishy-My love, Lili","BH, Brazil","Andressa • port-BR/eng • Politics, BBB and women in media • Lesbian 🏳️‍🌈 • she/her/ ela/dela • Chaelisa 🌹🐱🌈 • Lisa and Rosé utt","RT @EGIRLICE: ladies and gentlemen, her https://t.co/tWWFlNwVc6",,,,,,
skirtcoffie,kofi Henry🔥,Dansoman #MUFC ,not a fuckboy... Snapchat : Skirtcoffie @manutd https://t.co/HuYUm2x0yG,"@dha_vhai Looool but ladies turn guys down all the time , is it to disgrace guys ?",,,,,,
EGuillanic,5️⃣,,,RT @badestoutfit: ladies and gentlemen her https://t.co/lSdOZGHm8y,,,,,,
FauxShammity,Faux Shammity,,truck driver,"RT @RexChapman: Brave young ladies. 

Falcon precision... https://t.co/4usG55evoo",,,,,,
the_humanbeing1,ꪑ​ꪖ​ꪀ​ꪀ​𝓲​ꫀ​,West Africa. ,"A gentle, easy going guy.  Here to be informed, not for violence.","@Swadechic I'll say this. There are many things we men look out for in ladies, just like ladies too, in men.

Breas… https://t.co/yUEdJRgRkt",,,,,,
Sam_I_am711,Samba,Bicoastal ,New Account ! Locked out of old one. TMC 🏁,"RT @RexChapman: Brave young ladies. 

Falcon precision... https://t.co/4usG55evoo",,,,,,
princessyvi,yvi,"California, USA",im kinda like a porno with a good plot; an artist that doesnt post art; 20,"RT @LapisLunaris: I love big muscly ladies as much as the next person, but every single time you see them in tv or movies they are in the a…",,,,,,
kvnrogan,Kevin Rogan is describing ✍️💫,"nyc, great pyramid",utopia was always a pious wish | editor at @FailedArch,having some heart to heart this evening with the ladies ❤️ https://t.co/sgjspMqPlQ,,,,,,
binchbaby,rek’d,Dtx ,"views expressed here are mine and mine alone 🤝 she/ her ✨ to fuck around is simply human, but to find out is truly divine","RT @LapisLunaris: I love big muscly ladies as much as the next person, but every single time you see them in tv or movies they are in the a…",,,,,,
babyssu1,babyssu,,bi kere miyavliyim mi,RT @pixyIuvr: ladies stop self doubting urself and remember how sexy you are,,,,,,
Juan_slams,BLM-LordJuan-BLM,"San Antonio, TX",check linktree to see how to help the movement your time is not as precious at the lives these petitions and protests will save (he/him),"RT @LapisLunaris: I love big muscly ladies as much as the next person, but every single time you see them in tv or movies they are in the a…",,,,,,
Jsparkle13,Disney Princess💫,in the hollow of his hands,"beneath the makeup👩‍🎨and behind the smile; I'm just a girl who wishes for the world🌏 #stargirl 
Articulate Midwife 🤱💉💊⏰
Novelfreak📖📚 and junklover🌯🍪🍨","RT @KelvinOssai: Dear ladies, tag any of your twitter male friends to send you 5k for dinner",,,,,,
rjurek,Richard Jurek,Northwest Indiana ,"Author, The Ultimate Engineer: The Remarkable Life of NASA’s Visionary Leader George M Low (2019); co-author, Marketing The Moon (2014)","RT @Thom_astro: Ladies and gentlemen, your awesome flight crew, @Astro_Megan and @astro_kimbrough ! They are very good spacecraft drivers ;…",,,,,,
TaraHumphreyAme,Tara Humphrey Amey,,Brand Partner @ Neora International https://t.co/MCDy0XIndQ,"Hey guys Neorafit is not just for the ladies!! 
Simple
Easy
3 step program 
https://t.co/hv0DRORBBh… https://t.co/rioQaDj79W",,,,,,
narcissa_xvii,↯ lupiya marsy !! 🎆🌌,ann arbor🔮 ohio gc !! ,s/ he / they | 🌌 | ico / sa | 🔮 | ❀ | 🌌,"RT @LapisLunaris: I love big muscly ladies as much as the next person, but every single time you see them in tv or movies they are in the a…",,,,,,
_4dri,Adri,Downtown Minneapolis,"android engineer // el paso, texan in minnesota // I want the revolution AND the revelation","RT @LapisLunaris: I love big muscly ladies as much as the next person, but every single time you see them in tv or movies they are in the a…",,,,,,
KATEFLEM1NG,mrs tanya davidson ma’am,jo davidson’s bed,kate & i have been shagging on the sly for months,RT @KATEFLEM1NG: Now that... ladies and gentleman is good writing. Alluring to a queer storyline but not quite giving it away. Audience and…,,,,,,
